,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq=-7,MSinceMostRecentInqexcl7days=-7,MSinceOldestTradeOpen=-8,MSinceMostRecentDelq=-8,MSinceMostRecentInqexcl7days=-8,NetFractionRevolvingBurden=-8,NetFractionInstallBurden=-8,NumRevolvingTradesWBalance=-8,NumInstallTradesWBalance=-8,NumBank2NatlTradesWHighUtilization=-8,PercentTradesWBalance=-8
1409,78.0,267.0,3.0,73.0,35.0,0.0,0.0,97.0,52.0,6.0,6.0,35.0,2.0,43.0,2.0,2.0,2.0,27.0,91.0,4.0,4.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,82.0,488.0,5.0,116.0,43.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,42.0,3.0,18.0,2.4847233691164328,0.0,0.0,3.0,68.49310277831746,5.0,2.4912524298805887,1.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1411,64.0,240.0,5.0,93.0,20.0,2.0,2.0,91.0,7.0,0.0,2.0,22.0,3.0,41.0,2.4847233691164328,3.0,3.0,66.0,97.0,5.0,1.0,1.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,82.0,395.0,21.0,153.0,35.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,36.0,0.0,25.0,0.0,0.0,0.0,18.0,68.49310277831746,4.0,1.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1413,61.0,179.0,8.0,48.0,10.0,1.0,1.0,100.0,21.751674522451005,7.0,8.0,11.0,2.0,30.0,2.4847233691164328,0.0,0.0,88.0,71.0,5.0,2.0,3.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,57.0,61.0,5.0,30.0,9.0,0.0,0.0,89.0,23.0,6.0,6.0,9.0,1.0,67.0,0.0,2.0,2.0,98.0,89.0,3.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,62.0,89.0,4.0,30.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,17.0,3.0,47.0,0.0,0.0,0.0,82.0,75.0,7.0,3.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,79.0,130.0,15.0,63.0,12.0,0.0,0.0,92.0,33.0,6.0,6.0,12.0,0.0,42.0,0.0,0.0,0.0,12.0,68.49310277831746,2.0,1.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1417,89.0,203.0,6.0,79.0,28.0,0.0,0.0,97.0,62.0,6.0,6.0,34.0,2.0,53.0,20.0,0.0,0.0,8.0,90.0,1.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,71.0,175.0,8.0,46.0,14.0,0.0,0.0,93.0,25.0,6.0,6.0,14.0,1.0,57.0,0.0,1.0,1.0,76.0,68.49310277831746,2.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1419,77.0,278.0,0.0,73.0,15.0,0.0,0.0,94.0,38.0,6.0,6.0,16.0,2.0,31.0,0.0,0.0,0.0,22.0,68.49310277831746,6.0,1.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1420,61.0,194.0,8.0,58.0,14.0,0.0,0.0,86.0,0.0,4.0,6.0,23.0,3.0,36.0,11.0,0.0,0.0,23.0,69.0,3.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,76.0,119.0,10.0,51.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,21.0,1.0,33.0,9.0,0.0,0.0,31.0,65.0,1.0,3.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,62.0,154.0,6.0,84.0,11.0,1.0,0.0,92.0,1.0,3.0,5.0,12.0,1.0,25.0,0.0,2.0,2.0,5.0,93.0,1.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,54.0,40.0,6.0,23.0,7.0,0.0,0.0,86.0,14.0,6.0,6.0,7.0,1.0,57.0,0.0,2.0,2.0,89.0,74.0,3.0,3.0,1.1065750471571005,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1424,86.0,109.0,14.0,54.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,8.0,0.0,50.0,0.0,0.0,0.0,6.0,68.49310277831746,1.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1425,75.0,204.0,17.0,86.0,28.0,1.0,1.0,100.0,21.751674522451005,0.0,8.0,46.0,0.0,10.0,14.0,0.0,0.0,1.0,49.0,2.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,81.0,397.0,35.0,108.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,21.0,0.0,14.0,0.0,2.0,2.0,23.0,68.49310277831746,13.0,2.4912524298805887,1.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1427,47.0,147.0,6.0,43.0,15.0,2.0,2.0,71.0,6.0,1.0,3.0,18.0,1.0,59.0,0.0,0.0,0.0,91.0,76.0,4.0,6.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,63.0,197.0,15.0,91.0,39.0,0.0,0.0,98.0,18.0,6.0,6.0,40.0,0.0,30.0,0.0,2.0,2.0,58.0,22.0,8.0,2.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,62.0,233.0,7.0,72.0,8.0,1.0,0.0,78.0,47.0,6.0,5.0,9.0,2.0,44.0,0.0,0.0,0.0,95.0,85.0,3.0,2.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,88.0,302.0,22.0,93.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,16.0,0.0,7.0,4.0,1.0,1.0,2.0,68.49310277831746,4.0,2.4912524298805887,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1431,75.0,172.0,8.0,83.0,28.0,0.0,0.0,93.0,2.0,4.0,6.0,28.0,3.0,43.0,2.4847233691164328,2.0,2.0,4.0,92.0,2.0,2.0,0.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,60.0,201.11119781506048,3.0,73.0,19.0,3.0,3.0,84.0,76.0,0.0,6.0,0.0,3.0,42.0,8.0,0.0,0.0,22.0,73.0,1.0,2.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,69.0,198.0,3.0,88.0,29.0,0.0,0.0,97.0,43.0,6.0,6.0,32.0,2.0,37.0,1.0,4.0,4.0,61.0,93.0,5.0,3.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,76.0,151.0,5.0,107.0,18.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,1.0,3.0,28.0,2.4847233691164328,1.0,1.0,47.0,92.0,6.0,3.0,0.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,85.0,401.0,4.0,139.0,11.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,2.0,18.0,1.0,1.0,1.0,21.0,61.0,3.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,56.0,170.0,3.0,79.0,49.0,2.0,0.0,87.0,9.0,4.0,5.0,61.0,2.0,80.0,0.0,2.0,2.0,73.0,52.0,5.0,11.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,68.0,72.0,5.0,38.0,21.0,0.0,0.0,95.0,20.0,6.0,6.0,22.0,3.0,36.0,0.0,1.0,1.0,47.0,90.0,3.0,5.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,74.0,207.0,4.0,78.0,32.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,33.0,2.0,38.0,2.4847233691164328,0.0,0.0,22.0,44.0,8.0,3.0,1.0,79.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,72.0,262.0,6.0,99.0,30.0,1.0,1.0,94.0,15.0,6.0,2.0,17.0,2.0,65.0,5.0,0.0,0.0,31.0,43.0,3.0,11.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,83.0,182.0,18.0,89.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,8.0,0.0,13.0,0.0,4.0,4.0,28.0,68.49310277831746,1.0,2.4912524298805887,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1441,85.0,386.0,2.0,125.0,25.0,0.0,0.0,96.0,34.0,6.0,6.0,49.0,1.0,39.0,1.0,1.0,1.0,2.0,72.0,4.0,3.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,89.0,286.0,26.0,111.0,19.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,19.0,0.0,47.0,2.4847233691164328,0.0,0.0,6.0,49.0,1.0,3.0,0.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,70.0,209.0,3.0,81.0,54.0,0.0,0.0,98.0,60.0,6.0,6.0,56.0,3.0,16.0,8.0,0.0,0.0,22.0,78.0,9.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,55.0,125.0,5.0,58.0,10.0,1.0,0.0,50.0,3.0,4.0,5.0,14.0,2.0,36.0,2.4847233691164328,1.0,1.0,56.0,71.0,4.0,4.0,2.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,69.0,403.0,1.0,95.0,16.0,0.0,0.0,76.0,50.0,6.0,6.0,51.0,3.0,29.0,0.0,2.0,2.0,34.0,68.49310277831746,5.0,1.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1446,73.0,69.0,15.0,41.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,0.0,56.0,2.4847233691164328,0.0,0.0,87.0,83.0,1.0,2.0,1.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,73.0,60.0,6.0,40.0,18.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,20.0,1.0,10.0,0.0,2.0,0.0,17.0,68.49310277831746,3.0,1.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1448,83.0,204.0,6.0,98.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,3.0,21.0,6.0,0.0,0.0,27.0,68.49310277831746,2.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,64.0,257.0,7.0,62.0,16.0,0.0,0.0,94.0,44.0,6.0,6.0,16.0,4.0,38.0,0.0,3.0,3.0,90.0,95.0,4.0,2.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,65.0,206.0,5.0,68.0,30.0,0.0,0.0,97.0,6.0,4.0,6.0,68.0,1.0,39.0,1.0,1.0,1.0,63.0,73.0,6.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,62.0,250.0,14.0,139.0,38.0,1.0,0.0,90.0,2.0,4.0,5.0,41.0,0.0,24.0,2.4847233691164328,0.0,0.0,62.0,68.49310277831746,9.0,1.0,3.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1452,83.0,384.0,2.0,179.0,24.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,26.0,1.0,19.0,1.0,1.0,1.0,4.0,68.49310277831746,1.0,1.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1453,73.0,413.0,4.0,111.0,41.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,43.0,4.0,30.0,0.0,4.0,4.0,4.0,68.49310277831746,3.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1454,87.0,201.11119781506048,14.0,102.0,13.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,13.0,0.0,54.0,2.4847233691164328,0.0,0.0,25.0,68.49310277831746,1.0,1.0,0.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1455,88.0,294.0,5.0,84.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,2.0,53.0,4.0,1.0,1.0,2.0,82.0,2.0,2.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,84.0,212.0,11.0,82.0,13.0,0.0,0.0,87.0,55.0,6.0,6.0,15.0,1.0,47.0,10.0,0.0,0.0,5.0,68.49310277831746,1.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1457,89.0,364.0,35.0,165.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,0.0,36.0,3.0,1.0,1.0,6.0,48.0,2.0,3.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,61.0,215.0,28.0,105.0,18.0,4.0,2.0,68.0,11.0,4.0,4.0,25.0,0.0,44.0,2.0,2.0,2.0,34.0,89.0,2.0,2.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,81.0,287.0,4.0,105.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,25.0,2.0,40.0,0.0,2.0,2.0,52.0,88.0,3.0,4.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,87.0,180.0,1.0,55.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,13.0,2.0,46.0,16.0,0.0,0.0,8.0,100.0,1.0,2.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,70.0,73.0,1.0,33.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,2.0,0.0,0.0,2.0,2.0,67.0,68.49310277831746,5.0,2.4912524298805887,2.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1462,55.0,132.0,8.0,47.0,24.0,0.0,0.0,75.0,0.0,4.0,6.0,24.0,1.0,58.0,0.0,0.0,0.0,76.0,89.0,2.0,4.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,75.0,162.0,8.0,93.0,18.0,1.0,1.0,95.0,25.0,6.0,2.0,19.0,1.0,26.0,0.0,0.0,0.0,19.0,82.0,4.0,3.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,70.0,59.0,15.0,46.0,23.0,0.0,0.0,96.0,25.0,6.0,6.0,19.0,0.0,48.0,2.4847233691164328,0.0,0.0,63.0,51.0,5.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,54.0,201.11119781506048,32.0,61.0,9.0,1.0,1.0,78.0,1.0,0.0,6.0,9.0,0.0,56.0,2.4847233691164328,1.0,1.0,77.0,59.0,3.0,1.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,91.0,284.0,28.0,117.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,12.0,0.0,33.0,2.4847233691164328,0.0,0.0,2.0,68.49310277831746,2.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1467,69.0,201.0,9.0,66.0,37.0,0.0,0.0,97.0,0.0,4.0,6.0,17.0,2.0,30.0,9.0,0.0,0.0,2.0,46.0,5.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,85.0,336.0,11.0,124.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,17.0,1.0,35.0,2.4847233691164328,0.0,0.0,1.0,87.0,2.0,2.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,83.0,257.0,5.0,68.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,22.0,2.0,41.0,1.0,2.0,2.0,2.0,60.0,3.0,6.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,65.0,155.0,1.0,89.0,6.0,1.0,0.0,78.0,8.0,4.0,5.0,9.0,1.0,33.0,0.0,4.0,4.0,50.0,74.0,1.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,63.0,71.0,2.0,43.0,29.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,18.0,5.0,16.0,2.0,3.0,3.0,46.0,86.0,12.0,3.0,3.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,76.0,197.0,8.0,73.0,19.0,2.0,0.0,86.0,19.0,6.0,5.0,22.0,2.0,24.0,8.0,0.0,0.0,7.0,68.49310277831746,1.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1473,68.0,460.0,2.0,162.0,28.0,2.0,1.0,90.0,40.0,0.0,5.0,31.0,2.0,27.0,2.0,1.0,1.0,25.0,75.0,6.0,4.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,81.0,158.0,9.0,64.0,32.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,32.0,2.0,50.0,2.4847233691164328,2.0,2.0,14.0,68.49310277831746,2.0,2.4912524298805887,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1475,82.0,234.0,4.0,90.0,36.0,0.0,0.0,97.0,28.0,6.0,6.0,17.0,4.0,29.0,7.0,0.0,0.0,14.0,62.0,4.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,73.0,437.0,2.0,149.0,18.0,1.0,1.0,90.0,27.0,6.0,6.0,18.0,4.0,19.0,2.4847233691164328,2.0,2.0,39.0,68.49310277831746,3.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1477,81.0,134.0,2.0,60.0,25.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,27.0,2.0,15.0,2.4847233691164328,1.0,1.0,32.0,48.0,6.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,55.0,168.0,4.0,71.0,4.0,2.0,2.0,40.0,5.0,2.0,4.0,5.0,1.0,20.0,0.0,2.0,2.0,0.0,68.49310277831746,0.0,2.4912524298805887,1.1065750471571005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1479,67.0,299.0,2.0,79.0,25.0,0.0,0.0,89.0,15.0,5.0,6.0,27.0,3.0,37.0,0.0,12.0,11.0,63.0,63.0,13.0,3.0,4.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,65.0,29.0,9.0,18.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,3.0,40.0,0.0,5.0,5.0,38.0,68.0,5.0,3.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,64.0,32.0,5.0,14.0,6.0,0.0,0.0,83.0,18.0,6.0,6.0,6.0,4.0,67.0,4.0,1.0,1.0,49.0,56.0,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,78.0,97.0,13.0,51.0,14.0,0.0,0.0,93.0,45.0,6.0,6.0,14.0,0.0,21.0,2.4847233691164328,0.0,0.0,20.0,65.0,2.0,3.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,61.0,214.0,5.0,92.0,38.0,0.0,0.0,95.0,4.0,4.0,6.0,79.0,2.0,21.0,1.0,6.0,6.0,26.0,76.0,5.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,69.0,265.0,25.0,106.0,10.0,0.0,0.0,67.0,18.0,6.0,6.0,13.0,0.0,15.0,1.0,2.0,2.0,42.0,68.49310277831746,3.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1485,60.0,43.0,1.0,16.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,6.0,40.0,2.4847233691164328,2.0,2.0,96.0,42.0,3.0,2.0,1.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,80.0,168.0,1.0,83.0,21.0,0.0,0.0,91.0,25.0,6.0,6.0,23.0,2.0,35.0,0.0,2.0,2.0,8.0,62.0,3.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,56.0,314.0,9.0,111.0,16.0,0.0,0.0,94.0,3.0,4.0,6.0,17.0,2.0,18.0,0.0,0.0,0.0,78.0,96.0,6.0,1.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,74.0,250.0,18.0,81.0,19.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,20.0,0.0,20.0,0.0,1.0,1.0,69.0,54.0,6.0,3.0,2.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,70.0,44.0,3.0,27.0,22.0,1.0,1.0,91.0,6.0,0.0,2.0,23.0,4.0,17.0,0.0,1.0,1.0,17.0,89.0,7.0,3.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,64.0,179.0,13.0,70.0,17.0,0.0,0.0,78.0,1.0,4.0,6.0,18.0,0.0,50.0,4.0,1.0,1.0,57.0,22.0,4.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,74.0,158.0,2.0,58.0,36.0,1.0,1.0,97.0,21.751674522451005,6.0,6.0,40.0,5.0,45.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,1.1065750471571005,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1492,76.0,98.0,9.0,58.0,15.0,0.0,0.0,69.0,6.0,4.0,6.0,16.0,1.0,44.0,0.0,1.0,1.0,2.0,68.49310277831746,2.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1493,69.0,261.0,10.0,100.0,22.0,0.0,0.0,95.0,10.0,4.0,6.0,22.0,1.0,32.0,2.4847233691164328,0.0,0.0,57.0,68.49310277831746,7.0,1.0,2.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1494,79.0,289.0,7.0,81.0,19.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,20.0,1.0,32.0,5.0,0.0,0.0,67.0,55.0,2.0,1.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,75.0,152.0,1.0,66.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,22.0,3.0,36.0,0.0,1.0,1.0,32.0,96.0,5.0,3.0,2.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,68.0,131.0,2.0,77.0,15.0,1.0,1.0,88.0,61.0,5.0,2.0,17.0,3.0,82.0,2.4847233691164328,0.0,0.0,107.0,99.0,2.0,2.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,68.0,201.11119781506048,4.0,32.0,7.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,7.0,3.0,43.0,2.4847233691164328,1.0,1.0,16.0,74.0,3.0,3.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,58.0,196.0,5.0,61.0,23.0,0.0,0.0,96.0,16.0,6.0,6.0,16.0,3.0,22.0,0.0,3.0,3.0,78.0,83.0,8.0,2.0,4.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,71.0,55.0,3.0,30.0,20.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,4.0,45.0,2.4847233691164328,1.0,1.0,40.0,94.0,6.0,4.0,0.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,89.0,405.0,5.0,129.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,1.0,45.0,2.4847233691164328,0.0,0.0,29.0,68.49310277831746,2.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1501,65.0,340.0,0.0,95.0,21.0,3.0,1.0,85.0,65.0,6.0,5.0,26.0,3.0,81.0,2.4847233691164328,0.0,0.0,36.0,59.0,2.0,6.0,1.1065750471571005,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
